"Age.dpc."	"Date"	"Strain"	"Weight"	"Litter"	"Weekday"	"indata"	"age"	"poids"	"portee"	"agerel"	"poidscor"	"agecor"	"agepreditsanscor"	"poidscor2"	"agecor2"	"dev"	"dev.inf"	"dev.sup"
"522"	14.5	"12/17/2013"	"DUHi"	209	"DG"	3	FALSE	14.5	5.34233425196481	"DG"	-0.5	5.10779020559835	14.3306857010479	14.7685066242229	5.24148031202723	14.5802436272576	14.7435267527557	14.5181197690787	14.9720132598026
"523"	14.5	"12/17/2013"	"DUHi"	216	"DG"	3	FALSE	14.5	5.37527840768417	"DG"	-0.5	5.14073436131771	14.3921822126572	14.8300031358322	5.27442446774659	14.6417401388669	14.8049524716722	14.5804009310226	15.0327858944906
"524"	14.5	"12/17/2013"	"DUHi"	220	"DG"	3	FALSE	14.5	5.39362754635236	"DG"	-0.5	5.1590834999859	14.4264343582803	14.8642552814553	5.29277360641479	14.67599228449	14.8390856998969	14.6152047145899	15.0678525861664
"525"	14.5	"12/17/2013"	"DUHi"	228	"DG"	3	TRUE	14.5	5.42934562895444	"DG"	-0.5	5.19480158258798	14.4931089302472	14.9309298534222	5.32849168901686	14.742666856457	14.9057195537137	14.6825788569781	15.1346571490243
"526"	14.5	"12/17/2013"	"DUHi"	237	"DG"	3	TRUE	14.5	5.46806014113513	"DG"	-0.5	5.23351609476867	14.5653769060318	15.0031978292068	5.36720620119755	14.8149348322415	14.9781145024339	14.7546840457836	15.2075475918919
"527"	14.5	"12/17/2013"	"DUHi"	242	"DG"	3	FALSE	14.5	5.48893772615669	"DG"	-0.5	5.25439367979023	14.6043488760707	15.0421697992457	5.38808378621911	14.8539068022804	15.0167209856537	14.7932348346901	15.2471770971883
"528"	14.5	"12/17/2013"	"DUHi"	245	"DG"	3	FALSE	14.5	5.50125821054473	"DG"	-0.5	5.26671416417827	14.6273473956763	15.0651683188513	5.40040427060715	14.876905321886	15.0397353898138	14.8160128336924	15.2706210250333
"529"	14.5	"12/17/2013"	"DUHi"	249	"DG"	3	FALSE	14.5	5.51745289646471	"DG"	-0.5	5.28290885009825	14.6575778468425	15.0953987700175	5.41659895652713	14.9071357730523	15.0701469327802	14.8461570835052	15.3009215072036
"530"	14.5	"12/17/2013"	"DUHi"	255	"DG"	3	FALSE	14.5	5.54126354515843	"DG"	-0.5	5.30671949879197	14.7020249362229	15.1398458593979	5.44040960522085	14.9515828624326	15.1145040075919	14.8904083211518	15.3459267303139
"531"	14.5	"12/17/2013"	"DUHi"	256	"DG"	3	FALSE	14.5	5.54517744447956	"DG"	-0.5	5.31063339811311	14.7093309712323	15.1471518944072	5.44432350454199	14.958888897442	15.121852017726	14.897375226174	15.3534514592281
"532"	14.5	"1/22/2014"	"DUHi"	163	"DH"	4	TRUE	14.5	5.09375020080676	"DH"	-0.5	4.89849575203671	13.9399979292057	14.3044773706534	5.00979078783564	14.1477512108309	14.285464014067	14.0401103734426	14.5236143012337
"533"	14.5	"1/22/2014"	"DUHi"	196	"DH"	4	FALSE	14.5	5.27811465923052	"DH"	-0.5	5.08286021046047	14.284149139344	14.6486285807916	5.1941552462594	14.4919024209691	14.6290669989849	14.3958157644819	14.8584347378962
"534"	14.5	"1/22/2014"	"DUHi"	199	"DH"	4	FALSE	14.5	5.29330482472449	"DH"	-0.5	5.09805037595444	14.3125044627162	14.6769839041639	5.20934541175337	14.5202577443414	14.6573157763583	14.4249858522074	14.8867314662532
"535"	14.5	"1/22/2014"	"DUHi"	211	"DH"	4	FALSE	14.5	5.35185813347607	"DH"	-0.5	5.15660368470602	14.4218053129817	14.7862847544294	5.26789872050495	14.6295585946069	14.766469158282	14.5357454612706	14.9953067572046
"536"	14.5	"1/22/2014"	"DUHi"	215	"DH"	4	FALSE	14.5	5.37063802812766	"DH"	-0.5	5.17538357935761	14.4568615463028	14.8213409877504	5.28667861515654	14.6646148279279	14.8013891089303	14.5710976116043	15.031059216894
"537"	14.5	"1/22/2014"	"DUHi"	216	"DH"	4	FALSE	14.5	5.37527840768417	"DH"	-0.5	5.18002395891411	14.4655236943845	14.8300031358322	5.29131899471304	14.6732769760097	14.809976114082	14.5801282628621	15.0398376559391
"538"	14.5	"1/22/2014"	"DUHi"	237	"DH"	4	FALSE	14.5	5.46806014113513	"DH"	-0.5	5.27280569236508	14.6387183877591	15.0031978292068	5.38410072816401	14.8464716693843	14.9826885882682	14.753504525308	15.212692138608
"539"	14.5	"1/22/2014"	"DUHi"	241	"DH"	4	FALSE	14.5	5.48479693349065	"DH"	-0.5	5.2895424847206	14.66996078335	15.0344402247977	5.40083752051953	14.8777140649752	15.0140712341515	14.7847582494658	15.2439743368178
"540"	14.5	"1/22/2014"	"DUHi"	255	"DH"	4	FALSE	14.5	5.54126354515843	"DH"	-0.5	5.34600909638838	14.7753664179502	15.1398458593979	5.4573041321873	14.9831196995754	15.1194713072411	14.8911273722768	15.3508106105897
"541"	14.5	"1/22/2014"	"DUHi"	262	"DH"	4	FALSE	14.5	5.5683445037611	"DH"	-0.5	5.37309005499105	14.825918160702	15.1903976021497	5.48438509078998	15.0336714423272	15.1699299846695	14.9414094513923	15.4016230564726
"542"	14.5	"1/22/2014"	"DUHi"	276	"DH"	4	FALSE	14.5	5.62040086571715	"DH"	-0.5	5.4251464169471	14.9230912281996	15.2875706696473	5.53644145274603	15.1308445098248	15.2668397378202	15.0368936680222	15.5002333466297
"543"	14.5	"3/4/2014"	"DUHi"	171	"DI"	3	FALSE	14.5	5.14166355650266	"DI"	-0.5	4.91587964106535	13.9724482534019	14.39391673161	5.04457647286462	14.2126852859805	14.3724041557707	14.128782756341	14.6042720957898
"544"	14.5	"3/4/2014"	"DUHi"	178	"DI"	3	TRUE	14.5	5.18178355029209	"DI"	-0.5	4.95599963485478	14.047339827035	14.4688083052431	5.08469646665404	14.2875768596136	14.447042141865	14.2068209730334	14.6770363680246
"545"	14.5	"3/4/2014"	"DUHi"	179	"DI"	3	FALSE	14.5	5.18738580584075	"DI"	-0.5	4.96160189040345	14.0577974989912	14.4792659771993	5.09029872220271	14.2980345315698	14.4574052983532	14.2177252005932	14.6868942083178
"546"	14.5	"3/4/2014"	"DUHi"	220	"DI"	3	FALSE	14.5	5.39362754635236	"DI"	-0.5	5.16784363091506	14.4427868032472	14.8642552814553	5.29654046271432	14.6830238358258	14.8419945135011	14.6123585156136	15.0659010007665
"547"	14.5	"3/4/2014"	"DUHi"	238	"DI"	3	TRUE	14.5	5.47227067367148	"DI"	-0.5	5.24648675823417	14.5895891081347	15.0110575863427	5.37518359003343	14.8298261407132	14.9879106149504	14.7605892138909	15.2139347761044
"548"	14.5	"3/4/2014"	"DUHi"	245	"DI"	3	FALSE	14.5	5.50125821054473	"DI"	-0.5	5.27547429510742	14.6436998406433	15.0651683188513	5.40417112690669	14.8839368732218	15.0419463188816	14.8149928860957	15.2685804401723
"549"	14.5	"3/4/2014"	"DUHi"	247	"DI"	3	TRUE	14.5	5.50938833662798	"DI"	-0.5	5.28360442119067	14.6588762621404	15.0803447403484	5.41230125298994	14.8991132947189	15.056877825211	14.8303254287301	15.2838857849742
"550"	14.5	"3/4/2014"	"DUHi"	254	"DI"	3	FALSE	14.5	5.53733426701854	"DI"	-0.5	5.31155035158123	14.7110426387	15.1325111169081	5.4402471833805	14.9512796712786	15.1092063066662	14.8831732009032	15.3367603247562
"551"	14.5	"3/4/2014"	"DUHi"	255	"DI"	3	FALSE	14.5	5.54126354515843	"DI"	-0.5	5.31547962972112	14.7183773811898	15.1398458593979	5.44417646152038	14.9586144137684	15.1164537652161	14.8905159885157	15.3442222986006
"552"	14.5	"3/4/2014"	"DUHi"	263	"DI"	3	TRUE	14.5	5.57215403217776	"DI"	-0.5	5.34637011674046	14.7760403308731	15.1975088090811	5.47506694853972	15.0162773634517	15.1740595706277	14.9485793247874	15.402225156068
"553"	14.5	"3/4/2014"	"DUHi"	268	"DI"	3	TRUE	14.5	5.59098698051086	"DI"	-0.5	5.36520306507355	14.8111955989476	15.2326640771557	5.49389989687281	15.0514326315262	15.2092198570825	14.9835384621433	15.4381958184441
"554"	14.5	"3/4/2014"	"DUHi"	269	"DI"	3	FALSE	14.5	5.59471137960184	"DI"	-0.5	5.36892746416453	14.8181478958554	15.2396163740634	5.4976242959638	15.058384928434	15.216180896705	14.990395688299	15.4451435104393
"561"	15	"10/30/2014"	"DUHi"	183	"DAB"	5	FALSE	15	5.20948615284142	"DAB"	0	5.36798043952526	14.8163800948463	14.5205204642614	5.27763869611547	14.6477401054129	14.5374535548748	14.300104592769	14.76843923778
"562"	15	"10/30/2014"	"DUHi"	203	"DAB"	5	TRUE	15	5.31320597904179	"DAB"	0	5.47170026572562	15.0099928117841	14.7141331811992	5.38135852231584	14.8413528223507	14.7309580566958	14.4979315939283	14.9603105238729
"563"	15	"03/10/16"	"DUHi"	222	"DAH"	5	FALSE	15	5.40267738187228	"DAH"	0	5.33777086170709	14.7599881912616	14.8811485149579	5.37476757820125	14.8290495757684	14.8746927678926	14.646648182805	15.1032554365729
"564"	15	"03/10/16"	"DUHi"	239	"DAH"	5	FALSE	15	5.47646355193151	"DAH"	0	5.41155703176632	14.897724064729	15.0188843884253	5.44855374826048	14.9667854492359	15.0118493171001	14.7842144223243	15.2411510129954
"565"	15	"03/10/16"	"DUHi"	245	"DAH"	5	FALSE	15	5.50125821054473	"DAH"	0	5.43635169037954	14.944007995155	15.0651683188513	5.4733484068737	15.0130693796619	15.0580872790549	14.8307285716884	15.2876253700674
"566"	15	"03/10/16"	"DUHi"	253	"DAH"	5	FALSE	15	5.53338948872752	"DAH"	0	5.46848296856233	15.0039871167516	15.1251474404479	5.50547968505649	15.0730485012585	15.1179640284716	14.8907588566673	15.3479165243212
"567"	15	"03/10/16"	"DUHi"	259	"DAH"	5	FALSE	15	5.55682806169954	"DAH"	0	5.49192154153435	15.047739656266	15.1688999799623	5.52891825802851	15.1168010407729	15.1614998004964	14.9343064602261	15.392472758258
"568"	15	"03/10/16"	"DUHi"	263	"DAH"	5	FALSE	15	5.57215403217776	"DAH"	0	5.50724751201258	15.0763484853848	15.1975088090811	5.54424422850673	15.1454098698917	15.1899546329215	14.9623906896601	15.4220273516446
"569"	15	"03/10/16"	"DUHi"	266	"DAH"	5	FALSE	15	5.5834963087817	"DAH"	0	5.51858978861651	15.0975209947304	15.2186813184267	5.55558650511067	15.1665823792373	15.2111434388667	14.983668460905	15.4438622834596
"570"	15	"03/10/16"	"DUHi"	268	"DAH"	5	FALSE	15	5.59098698051086	"DAH"	0	5.52608046034567	15.1115037534594	15.2326640771557	5.56307717683982	15.1805651379662	15.2251180731669	14.9973677183018	15.4582161185699
"571"	15	"03/10/16"	"DUHi"	271	"DAH"	5	FALSE	15	5.6021188208797	"DAH"	0	5.53721230071451	15.1322834436814	15.2534437673777	5.57420901720867	15.2013448281883	15.2459932948175	15.0178160225178	15.4797807368563
"572"	15	"03/16/16"	"DUHi"	171	"DAJ"	4	FALSE	15	5.14166355650266	"DAJ"	0	5.1274624442805	14.3674076636565	14.39391673161	5.13555707824713	14.38251783239	14.3947846466247	14.1553359344396	14.628537706235
"573"	15	"03/16/16"	"DUHi"	256	"DAJ"	4	FALSE	15	5.54517744447956	"DAJ"	0	5.53097633225741	15.1206428264538	15.1471518944072	5.53907096622404	15.1357529951872	15.1455340526455	14.9207944700409	15.376326304359
"574"	15	"03/16/16"	"DUHi"	269	"DAJ"	4	FALSE	15	5.59471137960184	"DAJ"	0	5.58051026737968	15.2131073061099	15.2396163740634	5.58860490134631	15.2282174748434	15.2378695148648	15.0126881908446	15.4704076616357
"575"	15	"03/16/16"	"DUHi"	284	"DAJ"	4	FALSE	15	5.64897423816121	"DAJ"	0	5.63477312593905	15.3143992177855	15.340908285739	5.64286775990568	15.329509386519	15.3391353335129	15.1119884359476	15.5747224578698
"576"	15	"1/30/2014"	"DUHi"	147	"DJ"	5	FALSE	15	4.99043258677874	"DJ"	0	5.10277651523809	14.3213266975854	14.1116154589794	5.03874047601626	14.20179129158	14.1243929857155	13.872302657172	14.3668928797915
"577"	15	"1/30/2014"	"DUHi"	155	"DJ"	5	FALSE	15	5.04342511691925	"DJ"	0	5.1557690453786	14.4202473004612	14.2105360618552	5.09173300615677	14.3007118944558	14.2232613240339	13.9771325890354	14.4617038178656
"578"	15	"1/30/2014"	"DUHi"	186	"DJ"	5	TRUE	15	5.2257466737132	"DJ"	0	5.33809060217255	14.760585047451	14.550873808845	5.27405456295072	14.6410496414455	14.5628293354332	14.3309184297146	14.7925300290358
"579"	15	"1/30/2014"	"DUHi"	201	"DJ"	5	FALSE	15	5.30330490805908	"DJ"	0	5.41564883651843	14.9053621939494	14.6956509553434	5.3516127972966	14.785826787944	14.7075052038482	14.4799161461732	14.9358103177686
"580"	15	"1/30/2014"	"DUHi"	202	"DJ"	5	FALSE	15	5.30826769740121	"DJ"	0	5.42061162586056	14.9146261810126	14.7049149424066	5.35657558663873	14.7950907750072	14.7166582108076	14.4891634760939	14.9448354938237
"581"	15	"1/30/2014"	"DUHi"	204	"DJ"	5	FALSE	15	5.31811999384422	"DJ"	0	5.43046392230357	14.9330173599443	14.7233061213382	5.36642788308174	14.8134819539388	14.7351350070359	14.5080045567166	14.9625977261581
"582"	15	"1/30/2014"	"DUHi"	217	"DJ"	5	FALSE	15	5.37989735354046	"DJ"	0	5.49224128199981	15.0483365124554	14.8386252738494	5.42820524277798	14.92880110645	14.8503697966777	14.6252209185327	15.0761193704133
"583"	15	"1/30/2014"	"DUHi"	218	"DJ"	5	FALSE	15	5.38449506278909	"DJ"	0	5.49683899124844	15.0569190083188	14.8472077697128	5.43280295202661	14.9373836023134	14.8589646766371	14.6340663230494	15.0846955249812
"584"	15	"1/30/2014"	"DUHi"	244	"DJ"	5	FALSE	15	5.4971682252932	"DJ"	0	5.60951215375255	15.2672448246797	15.0575335860736	5.54547611453072	15.1477094186742	15.0688245406711	14.8475672433646	15.2947766736692
"585"	15	"1/30/2014"	"DUHi"	245	"DJ"	5	TRUE	15	5.50125821054473	"DJ"	0	5.61360213900408	15.2748795574573	15.0651683188513	5.54956609978225	15.1553441514519	15.0763617979076	14.8548898311073	15.3025678806113
"586"	15	"1/30/2014"	"DUHi"	247	"DJ"	5	FALSE	15	5.50938833662798	"DJ"	0	5.62173226508733	15.2900559789544	15.0803447403484	5.5576962258655	15.170520572949	15.0914791209291	14.8701092237492	15.3183535134288
"587"	15	"1/30/2014"	"DUHi"	252	"DJ"	5	FALSE	15	5.52942908751142	"DJ"	0	5.64177301597077	15.3274658394426	15.1177546008366	5.57773697674894	15.2079304334372	15.1287035528942	14.9074930230287	15.3564829711391
"588"	15	"1/30/2014"	"DUHi"	256	"DJ"	5	FALSE	15	5.54517744447956	"DJ"	0	5.65752137293891	15.3568631330133	15.1471518944072	5.59348533371708	15.2373277270078	15.1580099250544	14.9365159847591	15.3863691887793
"589"	15	"3/13/2014"	"DUHi"	219	"DK"	5	TRUE	15	5.3890717298165	"DK"	0	5.27864255052449	14.64961398996	14.8557509862815	5.34158718272094	14.7671120778632	14.8435003774546	14.6151699934001	15.0689170496028
"590"	15	"3/13/2014"	"DUHi"	221	"DK"	5	TRUE	15	5.39816270151775	"DK"	0	5.28773352222574	14.6665840119429	14.8727210082644	5.35067815442219	14.7840820998462	14.8604144250927	14.6324157570027	15.0858224094766
"591"	15	"3/13/2014"	"DUHi"	245	"DK"	5	FALSE	15	5.50125821054473	"DK"	0	5.39082903125272	14.8590313225297	15.0651683188513	5.45377366344916	14.976529410433	15.0527442880636	14.8256064861016	15.2775679143792
"592"	15	"3/13/2014"	"DUHi"	262	"DK"	5	TRUE	15	5.5683445037611	"DK"	0	5.45791532446908	14.9842606058281	15.1903976021497	5.52085995666553	15.1017586937314	15.1775715109303	14.9500977312096	15.404652775209
"593"	15	"3/13/2014"	"DUHi"	265	"DK"	5	TRUE	15	5.57972982598622	"DK"	0	5.46930064669421	15.0055134679855	15.211650464307	5.53224527889066	15.1230115558887	15.1987892875997	14.9713568372301	15.4264121828193
"594"	15	"3/13/2014"	"DUHi"	277	"DK"	5	FALSE	15	5.62401750618734	"DK"	0	5.51358832689533	15.0881848183408	15.2943218146624	5.57653295909177	15.2056829062441	15.2812269169268	15.0539659904682	15.5115516491202
"595"	15	"3/13/2014"	"DUHi"	285	"DK"	5	TRUE	15	5.65248918026865	"DK"	0	5.54206000097664	15.1413325951603	15.3474695914819	5.60500463317309	15.2588306830636	15.334453719069	15.1059749364583	15.566085730976
"596"	15	"3/13/2014"	"DUHi"	293	"DK"	5	TRUE	15	5.68017260901707	"DK"	0	5.56974342972506	15.1930089626446	15.3991459589661	5.6326880619215	15.3105070505479	15.3862193328448	15.1571734466726	15.6196995855014
"597"	15	"3/13/2014"	"DUHi"	294	"DK"	5	TRUE	15	5.68357976733868	"DK"	0	5.57315058804667	15.1993690695195	15.4055060658411	5.63609522024312	15.3168671574228	15.3925807063653	15.1635071629728	15.62626985753
"598"	15	"3/13/2014"	"DUHi"	316	"DK"	5	FALSE	15	5.75574221358691	"DK"	0	5.6453130342949	15.3340739546975	15.540210951019	5.70825766649135	15.4515720426008	15.5273256203284	15.2944517314574	15.7656927195757
"599"	15	"9/18/2014"	"DUHi"	196	"DT"	5	TRUE	15	5.27811465923052	"DT"	0	5.31900609965171	14.7249602057999	14.6486285807916	5.29569797861163	14.6814511795452	14.6531112172695	14.4182817336342	14.8801413073314
"600"	15	"9/18/2014"	"DUHi"	221	"DT"	5	FALSE	15	5.39816270151775	"DT"	0	5.43905414193894	14.9490526332727	14.8727210082644	5.41574602089886	14.905543607018	14.8767314993668	14.6473191619269	15.1031426228489
"601"	15	"9/18/2014"	"DUHi"	235	"DT"	5	FALSE	15	5.45958551414416	"DT"	0	5.50047695456535	15.0637099564693	14.9873783314611	5.47716883352527	15.0202009302146	14.9909169803629	14.7633726204297	15.2190139170001
"602"	15	"9/18/2014"	"DUHi"	242	"DT"	5	FALSE	15	5.48893772615669	"DT"	0	5.52982916657788	15.1185014242539	15.0421697992457	5.5065210455378	15.0749923979992	15.0457324233483	14.8181789468193	15.2747142219425
"603"	15	"9/18/2014"	"DUHi"	294	"DT"	5	FALSE	15	5.68357976733868	"DT"	0	5.72447120775987	15.4818376908493	15.4055060658411	5.70116308671979	15.4383286645946	15.4085160921303	15.1764039656701	15.6466569113925
"604"	15	"9/18/2014"	"DUHi"	185	"DT"	5	FALSE	15	5.22035582507832	"DT"	0	5.26124726549951	14.6171423929763	14.5408107679681	5.23793914445944	14.5736333667216	14.54565513805	14.3080138297816	14.7745621806601
"605"	15.5	"4/29/2015"	"DUHi"	257	"DAC"	4	TRUE	15.5	5.54907608489522	"DAC"	0.5	5.43236034325986	14.9365573891485	15.154429445777	5.49888831599201	15.0607444614268	15.1419936282521	14.9171340227568	15.370706614568
"606"	15.5	"4/29/2015"	"DUHi"	353	"DAC"	4	TRUE	15.5	5.8664680569333	"DAC"	0.5	5.74975231529794	15.5290296704057	15.7469017270343	5.81628028803009	15.653216742684	15.732596322811	15.4954353683552	15.9844441441676
"607"	15.5	"4/29/2015"	"DUHi"	361	"DAC"	4	TRUE	15.5	5.88887795833288	"DAC"	0.5	5.77216221669752	15.5708619994331	15.7887340560617	5.83869018942968	15.6950490717114	15.7744319104707	15.5360247449633	16.0286797834861
"608"	15.5	"4/29/2015"	"DUHi"	367	"DAC"	4	FALSE	15.5	5.90536184805457	"DAC"	0.5	5.78864610641921	15.6016323043173	15.8195043609459	5.85517407915137	15.7258193765956	15.8050022010886	15.5658347043535	16.0611500952765
"609"	15.5	"4/29/2015"	"DUHi"	373	"DAC"	4	FALSE	15.5	5.92157841964382	"DAC"	0.5	5.80486267800845	15.6319036092339	15.8497756658625	5.87139065074061	15.7560906815122	15.8349770141136	15.5952597277795	16.0932254641267
"610"	15.5	"4/29/2015"	"DUHi"	421	"DAC"	4	FALSE	15.5	6.04263283368238	"DAC"	0.5	5.92591709204702	15.8578746203504	16.075746676979	5.99244506477918	15.9820616926287	16.0610488784446	15.8098502833845	16.3332612772646
"611"	15.5	"12/19/2013"	"DUHi"	189	"DL"	5	FALSE	15.5	5.24174701505964	"DL"	0.5	5.4472408006035	14.9643345835492	14.5807414790244	5.3301093428435	14.74568651397	14.6021360014015	14.3676893539192	14.8309601254199
"612"	15.5	"12/19/2013"	"DUHi"	204	"DL"	5	FALSE	15.5	5.31811999384422	"DL"	0.5	5.52361377938808	15.1068992258631	14.7233061213382	5.40648232162808	14.8882511562839	14.7447323489593	14.5144621113644	14.9719323181758
"613"	15.5	"12/19/2013"	"DUHi"	247	"DL"	5	FALSE	15.5	5.50938833662798	"DL"	0.5	5.71488212217184	15.4639378448733	15.0803447403484	5.59775066441184	15.2452897752941	15.1008293493154	14.8771875711696	15.3272883577318
"614"	15.5	"12/19/2013"	"DUHi"	306	"DL"	5	FALSE	15.5	5.72358510195238	"DL"	0.5	5.92907888749624	15.8637767109125	15.4801836063877	5.81194742973624	15.6451286413334	15.5006151280278	15.2701314613471	15.738441807542
"615"	15.5	"12/19/2013"	"DUHi"	308	"DL"	5	FALSE	15.5	5.73009978297357	"DL"	0.5	5.93559356851744	15.8759375979744	15.4923444934495	5.81846211075743	15.6572895283952	15.51282064549	15.2819793783043	15.7508830996494
"616"	15.5	"3/5/2014"	"DUHi"	391	"DM"	4	FALSE	15.5	5.96870755998537	"DM"	0.5	5.61965091423961	15.2861707430522	15.9377511402028	5.81861320231469	15.657571569428	15.8999338792069	15.6574157262853	16.1584970158429
"617"	15.5	"3/5/2014"	"DUHi"	435	"DM"	4	FALSE	15.5	6.07534603108868	"DM"	0.5	5.72628938534293	15.4852316639654	16.136812061116	5.92525167341801	15.8566324903413	16.0990603102866	15.8470222257785	16.3702629342386
"618"	15.5	"3/5/2014"	"DUHi"	437	"DM"	4	FALSE	15.5	6.07993319509559	"DM"	0.5	5.73087654934984	15.4937944751362	16.1453748722868	5.92983883742492	15.865195301512	16.107662701141	15.8552772049126	16.3795359049607
"619"	15.5	"3/5/2014"	"DUHi"	439	"DM"	4	FALSE	15.5	6.08449941307517	"DM"	0.5	5.73544276732942	15.5023181865763	16.153898583727	5.9344050554045	15.8737190129522	16.1162461716029	15.8630532714787	16.3885712601529
"620"	15.5	"3/5/2014"	"DUHi"	457	"DM"	4	TRUE	15.5	6.12468339089421	"DM"	0.5	5.77562674514845	15.5773291985297	16.2289095956803	5.97458903322353	15.9487300249055	16.1907741809338	15.9327280577613	16.4688526497872
"621"	15.5	"3/5/2014"	"DUHi"	475	"DM"	4	FALSE	15.5	6.16331480403464	"DM"	0.5	5.81425815828889	15.6494420542031	16.3010224513537	6.01322044636397	16.020842880579	16.26302244374	16.0016511642885	16.5462279817075
"622"	15.5	"3/5/2014"	"DUHi"	483	"DM"	4	TRUE	15.5	6.18001665365257	"DM"	0.5	5.83096000790682	15.6806192225506	16.3321996197012	6.0299222959819	16.0520200489264	16.2943601651065	16.0308131468557	16.579314959967
"623"	15.5	"3/5/2014"	"DUHi"	490	"DM"	4	FALSE	15.5	6.19440539110467	"DM"	0.5	5.84534874535892	15.7074785285624	16.359058925713	6.044311033434	16.0788793549382	16.3212218889673	16.0564639347295	16.6078743981683
"624"	15.5	"3/12/2014"	"DUHi"	227	"DN"	4	FALSE	15.5	5.4249500174814	"DN"	0.5	5.20019879292078	14.5031838464392	14.922724611367	5.32830699092033	14.7423220824481	14.8978472625158	14.674536054276	15.1238143929683
"625"	15.5	"3/12/2014"	"DUHi"	359	"DN"	4	TRUE	15.5	5.88332238848828	"DN"	0.5	5.65857116392765	15.3588227668942	15.778363531822	5.78667936192721	15.597961002903	15.7516056907717	15.5195260339637	16.0006822310665
"626"	15.5	"3/12/2014"	"DUHi"	379	"DN"	4	FALSE	15.5	5.93753620508243	"DN"	0.5	5.7127849805218	15.4600231324452	15.879563897373	5.84089317852136	15.699161368454	15.8526034917401	15.6156227717542	16.1067669507106
"627"	15.5	"3/12/2014"	"DUHi"	380	"DN"	4	FALSE	15.5	5.94017125272043	"DN"	0.5	5.71542002815981	15.4649419483663	15.8844827132941	5.84352822615936	15.7040801843752	15.857463599751	15.6202163278253	16.1121840265969
"628"	15.5	"3/12/2014"	"DUHi"	399	"DN"	4	TRUE	15.5	5.98896141688986	"DN"	0.5	5.76421019232924	15.5560180385483	15.9755588034761	5.8923183903288	15.7951562745572	15.9480987932925	15.7076517664323	16.2088036471736
"629"	15.5	"3/12/2014"	"DUHi"	413	"DN"	4	FALSE	15.5	6.02344759296103	"DN"	0.5	5.79869636840041	15.6203930234527	16.0399337883805	5.92680456639996	15.8595312594615	16.0125242527948	15.7681787608962	16.2775509239967
"630"	15.5	"3/12/2014"	"DUHi"	426	"DN"	4	TRUE	15.5	6.05443934626937	"DN"	0.5	5.82968812170875	15.6782450058606	16.0977857707884	5.9577963197083	15.9173832418694	16.0704042869631	15.8232494805662	16.3394417145982
"631"	15.5	"3/12/2014"	"DUHi"	427	"DN"	4	TRUE	15.5	6.05678401322862	"DN"	0.5	5.832032788668	15.6826217711997	16.1021625361275	5.96014098666756	15.9217600072086	16.0748129370335	15.8274996738669	16.3441806081701
"632"	15.5	"3/12/2014"	"DUHi"	427	"DN"	4	TRUE	15.5	6.05678401322862	"DN"	0.5	5.832032788668	15.6826217711997	16.1021625361275	5.96014098666756	15.9217600072086	16.0748129370335	15.8274996738669	16.3441806081701
"633"	15.5	"3/12/2014"	"DUHi"	428	"DN"	4	FALSE	15.5	6.0591231955818	"DN"	0.5	5.83437197102117	15.686988298482	16.1065290634097	5.96248016902073	15.9261265344908	16.0791498841609	15.8316959758815	16.3488365604657
"634"	15.5	"3/12/2014"	"DUHi"	442	"DN"	4	TRUE	15.5	6.0913098820777	"DN"	0.5	5.86655865751707	15.7470708501983	16.1666116151261	5.99466685551663	15.9862090862072	16.1391119020036	15.8876750955203	16.4118715458369
"635"	15.5	"3/12/2014"	"DUHi"	456	"DN"	4	FALSE	15.5	6.12249280951439	"DN"	0.5	5.89774158495376	15.8052796953561	16.2248204602839	6.02584978295332	16.044417931365	16.1971349762216	15.942505125241	16.4746253125295
"636"	15.5	"9/24/2014"	"DUHi"	278	"DU"	4	FALSE	15.5	5.62762111369064	"DU"	0.5	5.75786880204176	15.5441806314903	15.3010486311742	5.68362761968162	15.4055953913101	15.3123672985595	15.083682416461	15.5457770687288
"637"	15.5	"9/24/2014"	"DUHi"	369	"DU"	4	TRUE	15.5	5.91079664404053	"DU"	0.5	6.04104433239165	16.0727814382004	15.8296494378843	5.96680315003151	15.9341961980202	15.841435916794	15.593678797814	16.0982014551575
"638"	15.5	"9/24/2014"	"DUHi"	371	"DU"	4	TRUE	15.5	5.91620206260743	"DU"	0.5	6.04644975095856	16.0828716766173	15.8397396763013	5.97220856859842	15.9442864364372	15.851578063856	15.6030875922866	16.1091416957521
"639"	15.5	"10/23/2014"	"DUHi"	244	"DV"	5	TRUE	15.5	5.4971682252932	"DV"	0.5	5.41299987478808	14.9004174047373	15.0575335860736	5.460975834576	14.989973628099	15.0485514840825	14.8260304042008	15.2759315681467
"640"	15.5	"10/23/2014"	"DUHi"	290	"DV"	5	TRUE	15.5	5.66988092298052	"DV"	0.5	5.5857125724754	15.2228183947303	15.3799345760666	5.63368853226332	15.312374618092	15.3711392133195	15.1464325866529	15.6038062299431
"641"	15.5	"10/23/2014"	"DUHi"	338	"DV"	5	FALSE	15.5	5.82304589548302	"DV"	0.5	5.7388775449779	15.5087298501605	15.6658460314968	5.78685350476582	15.5982860735222	15.6566179737836	15.4257477753803	15.9008047927812
